UDG ID,log_10(M*),log_10(Mgas),log_10(Mbary),log_10(Mdyn),Mg,Tidal index Θ,log_10(M*/Mgas),log_10(M*/Mdyn),log_10(Mbary/Mdyn),AM star,AM DM,β_*,σ_z/σ_r,σ_θ/σ_r,class
801676,8.42373446,9.447809689,9.48706804,10.40258693,-16.5505,-0.5201549636,-1.024075229,-1.978852473,-0.9155188927,44.7893006,110.7864878,-0.3693190945,0.5882845489,0.7636144169,3
802067,8.458380286,9.015720454,9.121950416,10.55658224,-16.2397,-0.04006997293,-0.5573401679,-2.098201956,-1.434631826,9.272049414,102.0784407,0.0850713937,0.9081977606,1.00999887,3
803469,8.452392009,9.278350809,9.338781798,10.51403941,-16.7045,-0.2685336571,-0.8259587992,-2.061647403,-1.175257614,11.08993971,56.23090586,-0.09671313299,1.104122948,1.078623189,3
803506,8.322689056,9.223797462,9.275170608,10.5027182,-16.3804,-0.2194697037,-0.9011084062,-2.180029149,-1.227547597,2.044765953,58.98732875,0.01416222951,0.9375597976,0.992692345,3
803831,8.481947253,9.148180963,9.232992503,10.53304066,-16.6228,-0.5102521781,-0.6662337102,-2.051093409,-1.300048159,2.068519264,38.48244719,0.1877571303,0.9260734501,1.034150601,3
804575,8.298896474,9.194699568,9.246667809,10.53030414,-16.3267,-1.102641092,-0.8958030942,-2.231407665,-1.28363633,4.438308952,71.95477787,0.08657826289,1.017956296,1.050326593,3
804700,8.450537772,9.19612749,9.267878083,10.53009996,-16.6295,-0.4036149179,-0.7455897184,-2.079562192,-1.262221882,14.10594689,51.55277349,0.1078272829,0.7764718384,1.023247448,3
804880,8.294660333,9.296181998,9.33743657,10.49508527,-16.3711,0.0260862775,-1.001521666,-2.200424934,-1.157648696,19.16725014,92.26949323,0.09915470517,0.8722244616,0.9953538186,3
805443,8.564770268,9.213113852,9.301153357,10.49146118,-16.7414,-0.197162543,-0.6483435832,-1.926690913,-1.190307824,6.413823034,79.42308475,-0.01129638377,0.9778242432,0.9528763613,3
806241,8.239320812,9.366213295,9.397485736,10.48134611,-16.142,0.1994730127,-1.126892483,-2.242025301,-1.083860377,13.22160997,177.3823273,0.2718111193,0.850106794,0.9640782635,3
806516,8.240705217,8.846857032,8.942951758,10.54911373,-15.8083,0.01620704216,-0.606151815,-2.308408515,-1.606161973,1.230067107,60.24134771,0.03464105896,0.9337885031,0.9223630825,3
806670,8.296471978,9.261036333,9.305772609,10.50702284,-16.2799,-1.1617722,-0.964564355,-2.210550861,-1.20125023,13.74214915,107.5008146,-0.1430324577,0.8892772343,1.072557282,3
806950,8.398507182,9.253459164,9.310231526,10.49716436,-16.4997,-0.6542469922,-0.8549519823,-2.098657177,-1.186932832,15.83707299,105.6021751,0.02070999764,0.9099580835,0.9933997688,3
809745,8.488246168,9.165256133,9.248175366,10.49366119,-16.4672,-0.5190331009,-0.6770099648,-2.005415025,-1.245485827,11.40721013,8.477962908,-0.01446365232,0.9547258778,1.126016164,3
810034,8.341805347,9.485102073,9.515254626,10.37050389,-16.4048,0.05319376559,-1.143296727,-2.028698543,-0.8552492638,33.79632422,82.23965672,-0.0486529478,0.8189877248,0.880927697,3
810508,8.245849026,9.168971824,9.217943569,10.48857135,-16.1062,-0.373375793,-0.9231227978,-2.24272232,-1.270627777,5.324181958,96.28853342,0.1035671699,0.9018883903,0.9938364636,3
810593,8.272441593,9.313840268,9.35162833,10.4539669,-16.9794,-0.3123870893,-1.041398675,-2.181525306,-1.10233857,10.73951242,129.7632339,-0.1553207999,0.9559687254,1.058047103,3
810900,8.350479293,9.214809993,9.270443922,10.47488336,-16.3301,-0.2547154795,-0.8643307001,-2.124404072,-1.204439443,13.43235226,26.1310375,0.06226242896,0.8607140103,0.9205384023,3
811126,8.182095144,9.263884773,9.298446789,10.47101756,-16.1529,-1.139141616,-1.081789629,-2.288922421,-1.172570775,6.490503886,84.69124284,-0.04574844855,0.8915374286,0.8726095074,3
811147,8.315797461,9.295213998,9.338518745,10.44393694,-16.2145,-0.2003519889,-0.9794165374,-2.128139476,-1.105418192,7.060016357,66.18475564,-0.1495177759,1.047569941,1.297015561,3
811647,8.279207918,9.206016645,9.254596822,10.47116936,-16.1512,-1.163370625,-0.9268087267,-2.191961439,-1.216572535,3.925202611,41.45281875,-0.1122339499,0.9327741082,1.08370479,3
812175,8.286731976,9.080787342,9.145497463,10.47964462,-16.0124,-0.08917080212,-0.794055366,-2.192912645,-1.334147158,10.70392551,72.57133472,-0.02098905249,0.9011203314,1.071637757,3
812924,8.225558906,9.198035843,9.242003959,10.4531982,-16.1335,-0.1123208339,-0.9724769371,-2.227639297,-1.211194243,8.739921218,66.83889275,-0.06142987273,0.8077262397,0.9489220493,3
813074,8.284494822,9.093327151,9.156021415,10.47991317,-16.0609,-0.2776673451,-0.8088323284,-2.195418351,-1.323891758,5.320250956,104.5218905,0.02928423961,0.9675027625,1.016322501,3
813311,8.30721637,9.230619441,9.279561307,10.42652489,-16.2108,-0.0910717158,-0.9234030718,-2.119308523,-1.146963586,19.32349144,128.0494517,0.05252940424,0.8774670898,0.9135122781,3
813803,8.463014456,9.194301431,9.268260766,10.44205129,-16.4761,0.1674589182,-0.7312869754,-1.979036838,-1.173790528,20.51690137,21.23070177,0.04070151813,0.8517814949,0.9508354766,3
814844,8.267571693,9.153983666,9.207021246,10.4644597,-16.0703,-0.272805302,-0.8864119735,-2.196888004,-1.25743845,5.565908506,16.27412735,-0.002376923577,0.9520473035,1.091809501,3
817622,8.203464036,9.263350219,9.29962738,10.4150412,-15.9973,0.122371883,-1.059886183,-2.211577165,-1.115413821,6.466746331,90.81461219,-0.08962445629,1.000773594,1.012645429,3
817890,8.544631697,9.175992545,9.267198404,10.39653566,-16.6389,-0.1445767986,-0.6313608473,-1.851903963,-1.129337256,21.53666683,171.4977465,-0.1575043258,0.8077622207,0.8929318348,3
824300,8.425660175,9.266617837,9.325129495,10.32604303,-16.3662,-0.239099462,-0.8409576617,-1.900382853,-1.000913533,6.328669254,120.8421777,-0.01719643396,0.8954384368,0.9222107093,3
824772,8.198414947,9.26657443,9.302194366,10.35584048,-16.002,0.1515728483,-1.068159483,-2.157425531,-1.053646111,18.63405614,138.0678198,-0.2354829182,0.7227089627,1.009662721,3
830347,8.325526159,9.015005909,9.095783335,10.34713367,-15.9435,-0.1359113055,-0.68947975,-2.021607515,-1.251350338,1.517555938,60.79620337,0.008914274075,0.9892635425,1.147872274,3
119,8.364215104,8.561192891,8.774807173,10.4386583,-16.1151,2.553759698,-0.1969777877,-2.074443192,-1.663851124,30.47810304,106.2987688,0.1774691187,0.7996114374,0.9444833983,3
202,8.335725662,8.981093681,9.069680708,10.02307525,-16.4265,3.545074732,-0.645368019,-1.687349587,-0.9533945409,7.343004106,52.90174543,0.08961021479,0.9479648192,1.029767852,3
63958,8.465112347,7.976878611,8.587299506,10.29047697,-15.8647,3.61132934,0.4882337364,-1.825364622,-1.703177463,15.32949564,28.17684266,-0.141886678,0.8770605325,1.161240232,3
64190,8.251658956,6.766269163,8.265635111,9.277898847,-15.7779,4.125957209,1.485389793,-1.026239891,-1.012263736,2.563136816,0.5090497515,0.2965856013,0.9781369774,0.9212439965,3
96812,8.232295676,8.966048355,9.039622518,10.49345112,-15.9759,2.252808239,-0.7337526787,-2.261155443,-1.453828602,4.097570281,71.58517515,-0.08948297704,0.99236734,1.080379205,3
96821,8.497938299,8.205621068,8.676953277,10.26964559,-16.3272,3.695731521,0.2923172301,-1.771707291,-1.592692312,19.43722634,65.19188206,0.2287266778,0.8891586224,0.9204596603,3
117316,8.632836754,7.99391195,8.722619902,10.38153042,-16.4163,1.98134877,0.6389248042,-1.748693666,-1.658910519,15.48723203,63.91715936,-0.1321065721,0.8712305951,1.024821831,3
117317,8.735637454,8.10000809,8.826037972,10.35841727,-16.3285,3.276054013,0.6356293638,-1.622779819,-1.532379301,27.16392934,9.063192239,0.006622858974,0.9520707075,1.002020404,3
117321,8.381135601,8.485854462,8.73767369,10.35462431,-15.8389,1.685960415,-0.1047188614,-1.973488704,-1.616950615,28.51519861,181.4210864,0.05952544362,0.8244224531,0.9474995455,3
117327,8.193820026,8.317166725,8.56088779,10.27052765,-15.7881,1.793023559,-0.1233466991,-2.07670762,-1.709639855,24.3669109,113.2895618,-0.2136325232,0.8747558378,1.0298166,3
117332,8.401307507,8.060805113,8.564635807,10.20636392,-15.8933,3.668225629,0.3405023936,-1.80505641,-1.64172811,26.9121539,67.08995728,0.5222895473,0.6962526143,0.7795865402,3
117347,8.286381185,8.471554229,8.689793022,10.04572683,-15.3255,2.264450446,-0.1851730438,-1.759345644,-1.355933807,0.9090790467,13.34281231,-0.2041052823,0.8875449758,1.007413209,3
117414,8.346469669,7.439332694,8.397174384,9.670344703,-15.3644,2.61184409,0.9071369749,-1.323875035,-1.27317032,5.683584372,14.23377813,0.02571368475,1.015605509,1.02919058,3
117422,8.203541258,7.764362966,8.338281011,9.676359708,-15.2467,3.834210041,0.4391782917,-1.472818451,-1.338078698,7.2636941,8.870076576,0.117632392,0.9228511779,0.9315016863,3
117491,8.476400946,7.136053628,8.495796541,9.187652893,-15.9186,4.930041538,1.340347318,-0.7112519464,-0.6918563515,3.736260663,2.864681193,0.1639620086,1.040445917,1.025059517,3
143927,8.624393445,7.913301979,8.701577796,10.3205953,-16.0893,1.747454755,0.7110914662,-1.69620185,-1.619017499,18.97464713,58.28159173,-0.04000429401,0.8698802494,0.9867744699,3
143931,8.479049905,8.365838835,8.727152924,10.29893677,-15.8717,3.309447807,0.1132110699,-1.819886862,-1.571783843,16.6446946,64.27675863,0.06981261183,0.9675004774,0.9640306558,3
167427,8.770161376,7.227243782,8.782427831,10.50470211,-16.0565,2.950664543,1.542917595,-1.734540736,-1.722274282,29.00238309,77.40991142,-0.1609934822,0.822649752,0.9266369339,3
167436,8.346691857,7.957111856,8.495224932,10.3586726,-15.1953,2.402031918,0.3895800011,-2.011980744,-1.863447668,14.09234815,108.0599375,-0.003370633372,0.8367231162,0.9783538559,3
198201,8.252935735,8.512604056,8.702924751,10.33568636,-15.7198,2.651779452,-0.2596683206,-2.082750627,-1.632761612,3.902364226,84.77533076,0.07006684784,0.8759460438,0.9481174872,3
198216,8.358659365,8.915045894,9.02148296,9.894453741,-15.9419,3.276439478,-0.5563865291,-1.535794376,-0.8729707812,5.35382447,5.785401901,0.04370851254,1.00043678,1.005970654,3
208845,8.588176177,7.989763209,8.685818049,10.24336224,-16.4697,3.607337564,0.5984129681,-1.655186061,-1.55754419,24.74847287,34.02478966,-0.1178365732,0.8523764427,0.9809140756,3
229958,8.69180458,7.620774671,8.727199173,10.32406137,-15.9024,2.813044673,1.071029909,-1.632256789,-1.596862196,65.11740115,76.59391551,0.2360681521,0.8508585806,0.9857847821,3
242812,8.33884683,8.760353934,8.899877993,10.06058303,-16.6705,3.559154241,-0.421507104,-1.721736199,-1.160705036,14.5137712,25.01895114,0.2216207414,0.8639039104,0.9014677151,3
264904,8.587203763,8.67960596,8.936887717,10.22663578,-16.8863,3.968195448,-0.09240219714,-1.63943202,-1.289748065,11.27439338,15.05998337,0.1065351303,0.8799914085,1.029237869,3
275556,8.781163568,8.143032552,8.871095076,10.50309394,-16.3579,2.646054461,0.6381310153,-1.721930374,-1.631998865,29.39664013,45.01697704,-0.1052178187,1.004523076,1.064425737,3
275561,8.239320812,8.76746157,8.880196258,10.38515365,-16.2327,3.070760724,-0.5281407578,-2.145832836,-1.50495739,2.131483591,53.1641897,-0.04975209138,0.9015514541,0.9214063227,3
275569,8.303091694,7.879236023,8.441971702,10.034637,-15.6188,3.529042692,0.423855671,-1.731545306,-1.592665298,5.175612411,49.89477414,0.05365384358,0.8958720747,1.030078757,3
282792,8.30982366,9.015910801,9.093913928,10.48083447,-16.1748,2.684178461,-0.7060871406,-2.171010809,-1.386920542,6.120386274,167.8493452,0.07661285149,0.9718204703,0.9452723869,3
282796,8.448938966,8.804276929,8.963009305,10.33908482,-16.3472,2.822499228,-0.3553379634,-1.890145854,-1.376075514,21.44741715,68.64491383,0.265772359,0.8139480473,0.904241083,3
289394,8.822097465,9.088609204,9.276514025,10.61055008,-16.7211,3.015729341,-0.2665117387,-1.788452611,-1.334036051,23.70603423,178.0396905,0.0898465314,0.9208932156,0.986093536,3
289397,8.233414388,9.311211859,9.346080566,10.45816339,-16.1615,2.585636119,-1.077797471,-2.224748997,-1.112082819,7.473290239,146.1753351,-0.170733953,0.7705045114,0.8424817104,3
307497,8.610006488,8.850580103,9.047772525,10.41820616,-16.5106,2.542387875,-0.2405736153,-1.808199669,-1.370433632,71.43762976,141.1438855,0.2183294556,0.8761864917,0.9497695491,3
307502,8.894940378,8.349707899,9.003826354,10.14189362,-16.6766,3.457128249,0.5452324789,-1.246953244,-1.138067269,36.49074045,43.37589984,0.1334230419,0.779482858,0.9526390198,3
313702,8.508242696,8.482130238,8.796412688,10.3635356,-15.9787,2.50895146,0.02611245796,-1.8552929,-1.567122907,26.96759325,55.15074961,0.0005149838471,0.7574979059,0.9058687868,3
319740,8.619591307,8.449815753,8.843977371,10.04976792,-16.4423,2.852690415,0.1697755541,-1.430176616,-1.205790553,11.75659769,44.62940146,0.0311480556,0.9530660318,1.004340923,3
329515,8.600236326,8.909230746,9.082683392,10.36343141,-16.6786,3.259605402,-0.3089944199,-1.763195088,-1.280748021,19.50980911,72.33538643,0.1648067126,0.8017118962,1.011478787,3
338451,8.592312422,8.945819556,9.105113255,10.40349537,-16.659,3.676587325,-0.3535071345,-1.811182952,-1.298382118,2.490196054,62.55962044,0.05595604528,0.8614400932,1.046175542,3
345878,8.361620537,8.156705713,8.572168366,10.43472922,-15.4338,3.158311046,0.2049148235,-2.073108685,-1.862560856,9.817625171,45.5079114,0.03365224512,0.968473897,1.033213394,3
345879,8.395142651,9.056021902,9.141788155,10.28295409,-16.51,2.330642579,-0.6608792511,-1.887811435,-1.141165932,29.27574476,97.5683184,-0.1130164074,0.7524656671,1.113616687,3
345880,8.576786203,8.06118036,8.69241876,10.32529083,-15.9529,3.475055224,0.5156058434,-1.748504626,-1.632872069,7.074750298,96.61954146,0.1705635597,0.9214529751,0.9949666212,3
355736,8.867209604,8.068090944,8.931222317,10.06739266,-16.8277,4.241404747,0.7991186598,-1.20018306,-1.136170347,25.9693375,2.337707914,0.2295943277,0.9837688557,0.9838059398,3
363001,8.623572306,8.747416222,8.990923818,10.41841053,-16.3842,2.600659213,-0.1238439161,-1.794838223,-1.427486712,17.4653581,10.51444242,0.1161648062,0.8675040009,0.9234482649,3
368849,8.32045315,9.074441364,9.14492342,10.22931781,-16.1285,2.299863594,-0.7539882144,-1.908864655,-1.084394385,35.44334244,60.43188196,-0.05615690383,0.8091106995,1.050175462,3
368850,8.240279716,8.202071693,8.522625744,10.30004895,-15.2881,2.154202454,0.03820802259,-2.059769234,-1.777423205,7.195157163,36.74872938,0.2269063234,0.9927645156,0.8693497474,3
368857,8.438456941,7.674480142,8.507457197,10.03636913,-15.3341,3.123643682,0.7639767996,-1.597912191,-1.528911935,19.47344818,28.84676606,0.09758870608,0.9473541325,0.9169441532,3
375078,8.299701641,9.1299589,9.189833917,10.47685282,-16.255,2.754898309,-0.830257259,-2.177151181,-1.287018906,10.43360464,183.809613,-0.3292271608,0.7017448065,1.06619671,3
375085,8.465175762,8.867427308,9.012327838,10.10889593,-16.6209,2.969987518,-0.4022515465,-1.643720165,-1.096568089,29.98329602,25.28872284,0.2431081764,0.8802770103,0.9865488494,3
382218,8.507821385,8.843853655,9.008588076,10.23381642,-16.2385,2.783260896,-0.3360322695,-1.725995034,-1.225228344,16.80205886,38.40798437,0.1861294312,0.9701958178,1.027034204,3
386275,8.389417806,8.551200395,8.778829306,10.37871939,-16.1005,3.060990208,-0.16178259,-1.989301588,-1.599890088,23.92046397,72.07122674,0.01883018651,0.8102688079,0.8651434181,3
388552,8.19582892,7.602522417,8.294503802,10.22209544,-14.8905,3.098919549,0.593306503,-2.026266518,-1.927591636,38.73753976,77.98675467,0.2539142888,0.7960064046,0.806797322,3
398787,8.362665577,9.42804271,9.463882389,10.44763344,-16.9243,3.112085776,-1.065377133,-2.084967865,-0.9837510523,15.62189314,55.06692994,-0.03328812739,0.9963863087,1.092207804,3
398789,8.357821193,8.766913258,8.909884106,10.34484647,-16.388,3.257798464,-0.4090920647,-1.98702528,-1.434962367,8.81114002,33.20272011,-0.02817651262,0.989732,1.077503262,3
402567,8.263387222,7.120910289,8.29359481,9.789529635,-14.8554,3.386303534,1.142476933,-1.526142413,-1.495934826,16.46746737,22.0907886,0.1896888635,0.9923645372,0.788336785,3
404824,8.236073269,8.221688327,8.529970349,10.14296376,-15.4348,3.880455454,0.01438494141,-1.906890491,-1.61299341,9.00040976,31.2332527,0.07926883536,0.7881023365,0.9973194023,3
411453,8.412355531,9.150682319,9.223546824,10.17269123,-16.1455,4.61564033,-0.7383267876,-1.760335697,-0.9491444043,46.64136251,6.426403051,0.05711280143,1.058972938,1.095375914,3
411454,8.429509123,8.786823992,8.9449521,10.2338463,-15.8636,3.31684098,-0.357314869,-1.804337182,-1.288894205,42.4800511,91.18949287,0.196586809,0.7607667483,0.9800234762,3
411458,8.343626761,8.040831509,8.519130398,10.0959639,-15.2969,2.460228166,0.302795252,-1.752337139,-1.576833501,0.870350424,29.47791347,0.02286891172,0.9677753736,0.9857411115,3
413381,8.434051492,7.424501128,8.474584589,9.851583183,-15.528,4.571383624,1.009550364,-1.417531691,-1.376998594,19.7095183,7.081473265,-0.07132090628,1.06106531,1.084395902,3
414924,8.629707808,8.561531642,8.897986148,10.05304842,-16.2785,2.683480729,0.06817616617,-1.423340609,-1.155062269,22.41724819,19.61470118,0.004537039829,0.8870433143,0.9009953773,3
414925,8.529715374,9.090816958,9.196233512,9.919084038,-16.6379,3.046058759,-0.5611015838,-1.389368664,-0.7228505262,28.53025914,27.55067138,-0.1031940295,0.8600177665,1.059977392,3
416720,8.330886277,8.582599182,8.775759346,10.22212429,-15.8219,3.090834493,-0.251712905,-1.891238014,-1.446364945,3.06380635,23.13229424,0.05169694481,0.9297747699,0.9371480118,3
419630,8.300165482,8.60299974,8.77849041,10.12642153,-15.6933,3.513401947,-0.3028342576,-1.826256051,-1.347931122,34.37116222,89.63535809,0.2776122145,0.7604611751,1.017077049,3
421560,8.515399629,8.984712662,9.111616654,10.30083285,-16.3107,1.856139634,-0.4693130335,-1.785433224,-1.189216198,29.25262292,81.50470736,0.02520818527,0.7410765807,0.8334867692,3
422762,8.617423319,8.067827176,8.725345389,10.04976352,-15.925,3.976487714,0.5495961434,-1.432340203,-1.324418133,24.2485926,29.18770319,0.138438849,0.8856441207,0.9996640098,3
424292,8.2315,9.098451979,9.153771571,10.40444495,-16.219,3.006760568,-0.8669519792,-2.172944947,-1.250673376,13.77657013,104.6325074,0.1035887058,0.8486841916,0.9895846536,3
425722,8.36985864,9.090932056,9.166506641,10.40634055,-16.6353,2.967942573,-0.7210734155,-2.036481911,-1.23983391,11.89862366,95.88636989,-0.2079717514,1.086097789,0.8619227188,3
427214,8.730802915,8.968476315,9.166729417,10.49594582,-16.9389,2.473886426,-0.2376734004,-1.765142909,-1.329216406,58.4769031,108.8842849,0.1448015556,0.9527315377,0.9933365484,3
428180,8.386210056,9.478349196,9.512128152,10.44420432,-16.8299,2.405165799,-1.09213914,-2.05799426,-0.9320761642,12.08455496,64.90906235,0.007994319557,0.8713795079,0.9699940527,3
428184,8.365519892,8.926842108,9.032211121,10.16381591,-16.2581,2.82189323,-0.5613222155,-1.798296017,-1.131604788,7.624984449,33.56841675,-0.05977986721,0.9491151477,1.051698114,3
429479,8.726412281,8.562039272,8.95298634,10.18631209,-16.3297,4.020157075,0.1643730097,-1.459899807,-1.233325748,59.61395465,19.30701094,0.1019486656,0.8721515408,1.060139561,3
443055,8.223462016,9.256193444,9.294710411,10.29343036,-16.3579,2.949425008,-1.032731428,-2.069968345,-0.9987199503,22.15989208,46.07976585,0.01573749673,0.9489187348,0.933406658,3
446672,8.392826807,8.660997457,8.848320352,10.32717804,-16.0258,2.06468913,-0.2681706508,-1.934351231,-1.478857686,14.55874742,60.36549669,-0.2889888068,0.9113601363,0.9604963515,3
447917,8.310004981,8.128547959,8.529715374,10.07483929,-15.2729,2.587495156,0.1814570222,-1.764834307,-1.545123914,1.4451638,25.2170656,0.2924354579,0.9081126069,0.8242301288,3
458475,8.332036575,8.768608674,8.904045124,10.21124952,-16.3305,3.744837167,-0.4365720996,-1.879212942,-1.307204392,4.770275226,40.49026036,0.1546728065,0.8158157037,0.8172359702,3
467420,8.908286958,5.532638583,8.908469787,9.086182816,-16.1656,5.270767475,3.375648375,-0.1778958585,-0.1777130297,3.460827647,1.666060395,0.3456812228,0.8851081403,0.865155614,3
468596,8.710126985,7.63672718,8.74533656,9.461156051,-16.4845,6.015526071,1.073399805,-0.7510290658,-0.7158194905,6.932202223,9.034558415,0.2556029838,0.9014116938,0.9044475693,3
470350,8.25110567,8.270030033,8.561700918,9.597685839,-15.9406,3.543135527,-0.01892436211,-1.346580168,-1.035984921,7.429785467,11.04831621,-0.2483808965,0.8596201768,0.9699896188,3
470351,8.285742658,7.592233552,8.365838835,9.618028772,-15.3344,4.475981559,0.6935091055,-1.332286114,-1.252189936,6.656176145,2.999180574,0.2827046309,1.165946126,1.101145455,3
471253,8.296783568,8.539371965,8.735830174,10.26012494,-15.634,2.380257262,-0.242588397,-1.963341371,-1.524294765,6.934467393,24.06166815,0.01888563598,0.9393400203,1.04605087,3
474013,8.219423761,8.987959382,9.056292936,10.06011381,-16.0027,4.156309036,-0.7685356205,-1.84069005,-1.003820875,9.9397495,13.24940257,-0.1205606376,1.007539163,0.922197243,3
476269,8.667824258,7.95533783,8.744781778,10.19472557,-15.7322,2.964608269,0.7124864278,-1.526901314,-1.449943794,1.8848525,29.01385863,-0.1363065538,0.9432234668,1.145094351,3
478221,8.596315888,7.882239848,8.673015668,10.19168993,-15.7779,3.006266729,0.7140760396,-1.595374039,-1.518674258,10.68647434,18.45598577,0.01938876384,0.9855019261,1.032458452,3
478222,8.702496627,8.246828585,8.832898833,10.05435458,-16.2145,3.476555903,0.4556680419,-1.35185795,-1.221455744,23.71605315,23.59586749,0.1289532667,0.8921937025,1.064646839,3
479943,8.464689347,9.0659233,9.162998647,10.37861828,-16.6765,2.80286823,-0.6012339536,-1.913928929,-1.215619629,7.547963603,44.40200329,0.2110704241,0.8165031142,0.9438163432,3
483595,8.494119002,9.175823855,9.257930713,10.11219926,-16.5641,3.105573597,-0.6817048529,-1.618080258,-0.8542685472,25.85610955,65.8670772,0.04553002109,1.027853989,1.11255939,3
486048,8.412546451,8.244832148,8.637765397,10.10036173,-15.7995,3.407185316,0.1677143031,-1.687815281,-1.462596335,19.80778678,45.65288643,0.0913017092,0.7742091661,0.9609415544,3
488532,8.234098628,9.32185488,9.355963348,10.41393406,-16.3798,2.628447719,-1.087756252,-2.179835432,-1.057970712,26.53344982,156.4307762,0.2459860855,0.666442259,0.8502028096,3
488533,8.582066593,8.820617501,9.018549203,10.24742643,-16.0685,2.276722334,-0.2385509086,-1.665359837,-1.228877227,28.95867895,39.1378047,0.07282734662,0.9365298895,0.9583612422,3
494015,8.421870232,8.958362955,9.069202285,10.1775656,-16.3373,2.797971124,-0.5364927235,-1.75569537,-1.108363316,15.44512105,36.11424441,-0.1407698123,0.9906400906,1.087967138,3
499708,8.650351683,7.911414888,8.723122024,10.02346467,-16.2426,2.869777495,0.7389367957,-1.373112983,-1.300342643,18.45269304,14.13729298,0.157397703,0.9431983086,0.984718432,3
503440,8.320983748,8.75569083,8.891627726,10.31844665,-16.1413,2.637564688,-0.4347070826,-1.997462902,-1.426818924,16.32213192,63.68194503,0.1352182243,0.8797878254,0.9715953357,3
506724,8.354179404,7.921730801,8.490724431,9.678824779,-15.2114,3.586124619,0.4324486026,-1.324645375,-1.188100348,1.420960619,3.597114308,-0.1116801644,1.065199903,1.088982034,3
507787,8.320187607,8.88250675,8.987661188,10.34816044,-16.2732,3.177507054,-0.562319143,-2.027972828,-1.360499248,17.56733366,84.76511158,0.1346113669,0.8316059875,0.9928763208,3
509095,8.279856119,8.536188865,8.727696031,9.865356382,-15.6394,3.323199018,-0.2563327466,-1.585500264,-1.137660351,19.22849515,7.227914917,0.2440929141,0.9821054216,1.031040672,3
519312,8.560259964,8.316274217,8.756210231,10.18073379,-15.9598,3.802644456,0.2439857475,-1.620473824,-1.424523558,30.38371547,61.18525737,0.0238554212,0.8738595562,0.8898784913,3
522985,8.37331959,8.962915251,9.062346913,10.37274415,-16.2029,2.179363741,-0.589595661,-1.999424564,-1.310397241,3.268461905,26.2814621,-0.004281449226,0.9106592649,1.00441861,3
524509,8.378821004,8.056872382,8.548050735,9.620363818,-16.1228,5.459403944,0.3219486219,-1.241542814,-1.072313082,17.08542636,14.78544286,0.1784572581,0.8441198663,0.9707205365,3
525004,8.460008946,8.884064448,9.022889772,9.956880961,-16.3882,3.88411884,-0.4240555022,-1.496872015,-0.9339911881,39.79238957,11.5774825,0.03611650711,0.9514481372,1.024186839,3
532303,8.395043298,8.367032791,8.682293824,10.13036804,-15.7622,2.961078957,0.02801050728,-1.735324741,-1.448074215,4.279933263,16.23480353,0.1202213496,0.8750119741,0.9178857002,3
533064,8.516208493,7.986529997,8.628592095,9.158452447,-16.5863,5.268336228,0.5296784969,-0.6422439533,-0.5298603515,1.042047829,4.291548459,0.02834717335,1.05246958,1.034267225,3
535052,8.292369364,8.60287661,8.775831709,10.35153086,-15.3403,2.73663124,-0.3105072458,-2.059161498,-1.575699153,3.799795199,69.86448567,0.1213621577,0.9080378993,0.9619684517,3
537942,8.381366383,9.136008528,9.206392684,10.45769722,-16.633,2.664063761,-0.7546421442,-2.076330835,-1.251304535,20.76365895,148.9992802,0.2599830665,0.7441570992,0.9209795387,3
537943,8.255923185,9.210268344,9.256015571,10.2336367,-15.8421,2.486131186,-0.9543451593,-1.977713519,-0.9776211331,15.41698757,51.35394966,0.05407000502,0.8819563167,0.9980934204,3
538376,8.523532163,6.904475789,8.533849299,9.3589186,-15.4278,4.225180457,1.619056374,-0.8353864375,-0.8250693015,8.080107836,3.814204608,0.2498806168,0.963187743,0.8686905982,3
540084,8.242967541,9.122550968,9.176379048,10.46138212,-15.3578,2.536268354,-0.8795834271,-2.218414583,-1.285003076,23.48956126,50.76763764,0.240514016,0.8450870885,0.9452560571,3
541499,8.464647024,7.752746671,8.54169977,9.480147866,-16.3764,4.201453225,0.7119003535,-1.015500842,-0.9384480964,8.31097927,9.485902274,0.2322957645,0.9401417674,0.9805445086,3
541848,8.445259135,8.659662348,8.866589387,10.24718138,-16.0139,2.631645341,-0.2144032129,-1.80192225,-1.380591998,16.59590064,33.19576292,0.1445296331,0.9267353266,1.023836709,3
546117,8.313825293,7.878502211,8.449596722,9.27676525,-15.0168,3.491052309,0.4353230823,-0.9629399565,-0.8271685281,9.69542175,8.780595033,0.03040089909,1.017271258,1.083610412,3
549748,8.756912597,7.765528858,8.799095681,9.317796327,-16.2895,5.618449182,0.991383739,-0.5608837301,-0.5187006463,8.490282468,2.781191168,0.03559342361,0.9515521599,1.135843401,3
550476,8.325730183,8.72226924,8.868798009,10.14892763,-15.8385,3.026268802,-0.3965390575,-1.823197447,-1.280129621,5.452867871,26.95908286,0.1617496349,0.9371519866,0.9737403267,3
552582,8.649329326,8.47151257,8.870488699,9.826923815,-16.5961,4.418708046,0.1778167558,-1.177594489,-0.9564351156,16.20639165,32.74955416,0.1215055786,0.8832396148,0.9258648913,3
558732,8.484582912,9.001410398,9.116757697,10.04008627,-16.8094,4.225153442,-0.5168274859,-1.555503356,-0.9233285712,29.8247744,26.84074645,0.3833729855,0.9023290592,0.9312669428,3
