UDG ID,log_10(M*),log_10(Mgas),log_10(Mbary),log_10(Mdyn),Mg,Tidal index Θ,log_10(sSFR),log_10(M*/Mgas),log_10(M*/Mdyn),log_10(Mbary/Mdyn),AM star,AM DM,T_DM,e_DM,f_DM,T_*,e_*,f_*,β_*,σ_z/σ_r,σ_θ/σ_r,V/σ,λRe,h3,h4,class
535053,8.494375987,8.764914505,8.951409277,10.00132184,-15.9659,3.375650198,-10.02777525,-0.2705385176,-1.506945857,-1.049912567,14.39330424,13.4039151,0.2346216907,0.1518590499,0.2774987224,0.8235596042,0.5870403283,0.3356383894,-0.0861402222,0.9213917527,1.100510029,0.240477,0.182096,-0.012017,0.004574,0
535775,8.631599406,9.099846357,9.227020728,10.49490312,-16.8897,2.215585292,-9.653342632,-0.4682469509,-1.863303714,-1.267882393,38.25808387,102.3389662,0.6230340431,0.3774342674,0.3170359101,0.7233532692,0.6742697064,0.5646501007,0.2070809845,0.6920326852,0.9536897655,0.470111,0.407989,-0.006647,-0.070575,0
535776,8.654307835,8.641992106,8.949223621,10.15570386,-16.2408,3.686631118,-10.502748,0.01231572819,-1.501396027,-1.206480241,27.67970886,48.04529447,0.3099058857,0.2216020322,0.3391152094,0.8308693932,0.7613609566,0.5298346936,-0.001214691969,0.9016166011,1.14879935,0.150761,0.11946,-0.00528,0.005503,0
538371,8.607211243,9.056325449,9.188437085,10.18417462,-16.5232,3.723708063,-10.11775622,-0.449114206,-1.576963382,-0.9957375395,47.13632825,42.81568726,0.2011994834,0.2626101146,0.5422929606,0.3499157357,0.4434146195,0.6742976575,0.3226324699,0.5859225237,0.8723007119,0.291179,0.247871,0.01305,-0.103076,0
541849,8.56159936,8.732975993,8.956716739,10.08148437,-15.9907,4.16084242,-10.18540943,-0.1713766331,-1.519885014,-1.124767635,23.18825067,18.14307682,0.4091806164,0.1972705362,0.2417972277,0.6160104337,0.424722845,0.370397069,-0.2112553259,1.110034343,1.144341528,0.607033,0.506507,-0.01071,-0.037667,0
542665,8.558405129,9.29705447,9.36986917,9.999212127,-16.8776,3.368329888,-9.933552945,-0.7386493409,-1.440806998,-0.6293429574,44.21901366,32.20756569,0.6838957599,0.4727818527,0.3647679024,0.9832522276,0.9450695868,0.3773426005,0.2111070474,0.8563851469,0.8596055588,0.207638,0.16955,0.034007,-0.15888,0
551543,8.310940603,8.851484195,8.961414352,10.2867527,-15.4555,3.510456492,-10.29467213,-0.5405435919,-1.975812092,-1.325338343,1.932834177,10.32348544,0.2903062763,0.3155159536,0.5198749224,0.8196562432,0.7660567418,0.5590337477,-0.01695014152,0.950867018,1.186735743,0.030563,0.025427,-0.011337,-0.16218,0
556306,8.583710673,9.029458721,9.162455779,9.948274698,-16.7373,3.384751941,-9.944030985,-0.4457480485,-1.364564025,-0.7858189194,33.86969039,19.18327842,0.1174241996,0.1244518446,0.3438650935,0.667146678,0.5711002311,0.4914148402,0.366258092,0.6629465491,0.8207372482,0.323661,0.301515,0.002979,0.003821,0
556700,8.29985631,8.719900718,8.859827172,10.30552236,-15.8581,3.655106361,-9.954221884,-0.4200444083,-2.005666047,-1.445695184,13.38276902,77.81007562,0.5811032709,0.4602933789,0.4402127544,0.4696490178,0.5413363267,0.6841735363,0.525401062,0.7087756868,0.8345900029,0.24637,0.184027,-0.021913,0.040551,0
558411,8.598933441,8.712716646,8.960570767,10.28669053,-16.0137,2.541318471,-10.53247333,-0.113783205,-1.687757092,-1.326119767,8.891956124,15.52661222,0.3431003626,0.2352231092,0.3348719927,0.9581891278,0.7850300762,0.2647242154,0.04935203432,0.9992704245,0.8842129147,0.132313,0.119147,0.007938,-0.090817,0
561003,8.360922443,8.719029798,8.876916208,10.00746348,-15.7596,3.107717744,-10.16072333,-0.358107355,-1.646541033,-1.130547268,15.84461951,12.86039308,0.748271688,0.2541812366,0.1524344265,0.4725158289,0.4515877978,0.5347656763,-0.2738970592,0.9709308483,1.284133016,0.47069,0.439017,0.003476,-0.061589,0
564499,8.390172095,8.389317135,8.690774821,10.14828927,-15.3442,3.096918152,-10.64355502,0.0008549601733,-1.75811718,-1.457514454,19.07550187,20.47318754,0.4181174607,0.3196063101,0.3979069506,0.7937398308,0.620225267,0.4030577893,0.2463444936,0.8721323288,0.9356599883,0.081291,0.068264,-5e-05,-0.179627,0
564500,8.745912783,8.43620332,8.919130117,9.711129913,-16.4569,5.03776942,-10.32044215,0.3097094635,-0.9652171298,-0.7919997962,16.39322313,6.163599526,0.6063792415,0.409857814,0.3620212514,0.8608754963,0.6504681233,0.3442791281,0.06898695832,0.9147514426,0.9471893526,0.141357,0.136295,-0.004761,0.006317,0
564827,8.631916273,9.291708074,9.377669405,10.61564583,-16.3939,2.449068363,-10.15209344,-0.6597918006,-1.983729556,-1.237976424,13.55601472,137.0319141,0.1571949756,0.1688606773,0.3966929345,0.5917975191,0.5818748345,0.5942122662,0.1555159551,0.8122675935,1.04831852,0.340017,0.305812,0.0221,-0.04479,0
709507,8.556285364,8.107296712,8.688429935,10.13681827,-15.8594,2.388588141,-10.67320394,0.4489886525,-1.580532904,-1.448388334,88.63155881,57.6318738,0.2315399253,0.2534874993,0.4773926311,0.4932924388,0.5737942004,0.7100664117,0.1873112541,0.7712803986,0.9107555212,0.636101,0.473984,0.000761,-0.009279,0
744230,8.596175215,9.383121442,9.448822658,10.81865011,-16.6964,1.721989819,-9.924117093,-0.7869462263,-2.222474891,-1.369827448,114.611222,262.5887108,0.4683551698,0.4674721128,0.5634076507,0.9004647438,0.907537415,0.71845588,0.2873260892,0.6949389857,0.9676020232,0.69384,0.536522,0.007272,-0.060866,0
754907,8.316899165,8.430563348,8.678469232,10.1325162,-15.4642,1.567142508,-10.22864255,-0.1136641824,-1.815617034,-1.454046967,4.079623917,22.58241548,0.8184675364,0.3976320358,0.2040940912,0.8397151463,0.5277190445,0.2714320044,0.1183399838,0.9534047361,0.9767926133,0.108645,0.107081,0.011321,-0.095349,0
756790,8.448499907,9.079304608,9.170615869,10.62284327,-15.9063,1.560703023,-10.3564709,-0.6308047004,-2.174343364,-1.452227402,24.41296578,254.7391399,0.8023944137,0.632006886,0.4047125122,0.932173316,0.917631078,0.6228103943,-0.0301324832,0.6296985083,0.841483545,0.206573,0.11279,0.007414,0.010663,0
783183,8.625768305,8.317523216,8.799467827,10.35628531,-15.7864,2.575343498,-10.62743179,0.3082450894,-1.730517006,-1.556817484,10.81152546,31.73845509,0.4392651262,0.3798634563,0.463960724,0.9752241716,0.8993810231,0.3279137199,0.1670376062,0.8372440084,1.007651222,0.124875,0.098915,-0.006535,-0.116717,0
783833,8.735524049,9.172925355,9.308139806,10.64864466,-16.7378,2.256454116,-10.25819294,-0.4374013057,-1.913120611,-1.340504854,50.38422676,264.9249936,0.1385848173,0.1945766164,0.4945611066,0.7483269347,0.6738186182,0.5288492666,0.04752445709,0.8241782406,1.030190302,0.394073,0.343552,0.015626,0.04502,0
785579,8.408543488,9.245147986,9.304210754,10.58339926,-15.3422,1.667659076,-10.51838357,-0.836604498,-2.174855772,-1.279188505,4.58427557,83.80940264,0.4513389388,0.44617407,0.549677635,0.9990820438,0.9995393035,0.9982465648,-0.1567090078,1.027043041,0.953491191,0.108105,0.082653,-0.000633,0.012939,0
787200,8.374701491,9.317570726,9.36447904,10.6346417,-16.1226,1.718646032,-9.810477046,-0.9428692349,-2.259940206,-1.270162656,32.63214249,108.7063267,0.3125415804,0.3190830372,0.4993325629,0.9514094263,0.9028787795,0.4746342861,-0.004373799052,0.7763853992,0.9934687906,0.178145,0.114052,0.022428,-0.179516,0
788310,8.693507109,9.258645444,9.363195175,10.62758957,-16.8726,1.885432388,-9.853152558,-0.5651383358,-1.93408246,-1.264394394,37.52900611,53.70773513,0.7485767059,0.2871103828,0.1737058555,0.5849615193,0.5161173997,0.5075661081,-0.09159466192,1.009982409,1.203391142,0.435293,0.388675,0.001638,-0.096862,0
788741,8.262005888,9.02280198,9.092270945,10.59666034,-15.8444,1.800747663,-10.01773619,-0.7607960923,-2.334654455,-1.504389397,57.00126872,179.1457636,0.1002808609,0.2043952334,0.6254347593,0.8732454366,0.8860011359,0.7279921246,0.305470978,0.7045360082,0.904789083,0.449295,0.401302,0.023346,0.014036,0
789963,8.71658426,9.123847003,9.267331758,10.59480487,-16.1171,1.927196974,-10.46119596,-0.4072627422,-1.878220614,-1.327473116,24.49669723,24.8725745,0.2391095216,0.1977923802,0.3599465637,0.8661769357,0.7500641722,0.4457787416,-0.0880381674,0.8346272116,1.024310129,0.239846,0.219396,-0.015897,-0.086854,0
792578,8.384100778,9.353198521,9.397493146,10.57781465,-16.2908,1.95551074,-9.869112314,-0.9690977434,-2.193713875,-1.180321506,29.37386961,256.4162505,0.3469810106,0.2454203459,0.3473042451,0.7344933747,0.6225536868,0.4782923314,0.3294223127,0.8280270994,0.8490912216,0.253069,0.248869,-0.003157,0.015746,0
795928,8.497290991,9.15417403,9.240659141,10.58430343,-16.4552,1.577253583,-9.865386789,-0.6568830397,-2.08701244,-1.34364429,13.06223222,71.05379799,0.2338850986,0.2370948697,0.4417037278,0.8379400038,0.8358306497,0.6695567533,-0.01225299887,1.003791203,1.023448309,0.339825,0.275781,0.006062,-0.001728,0
798393,8.566229858,9.241140923,9.324425692,10.5093845,-16.2111,2.002404551,-10.23296803,-0.6749110654,-1.943154639,-1.184958805,17.53768023,46.50178489,0.7718381113,0.3481631453,0.2019298664,0.9533864788,0.8800097148,0.4096904478,-0.2148380889,1.077716121,1.229128687,0.133923,0.11565,-0.018384,-0.139799,0
798586,8.764681247,8.889309662,9.132480733,10.55179833,-16.4205,2.300177396,-10.54400581,-0.1246284154,-1.787117088,-1.419317602,5.413206581,92.80646801,0.2066523378,0.2100001445,0.4208477294,0.6714432384,0.686087589,0.6596837806,0.1107264082,0.7453384466,1.025517337,0.15133,0.136781,0.005351,-0.096668,0
799398,8.532348956,8.75552839,8.959149844,10.58887465,-15.8878,1.600824574,-10.40771433,-0.2231794338,-2.056525695,-1.629724808,19.75405017,144.0944016,0.6577541647,0.4813881901,0.3961658846,0.9743317757,0.8698459577,0.2861904149,0.08357313757,0.8884373343,0.9832948119,0.226392,0.18008,0.015986,-0.098611,0
800101,8.204505371,9.285039191,9.319697403,10.52102547,-15.1727,2.266657784,-10.18647513,-1.08053382,-2.316520096,-1.201328064,61.45353271,1726.361316,0.3135198456,0.2715941361,0.417581153,0.9355509429,0.8616147896,0.4455515503,0.08265132963,0.7922511527,1.052196261,0.450804,0.411263,-0.012726,-0.040332,0
804712,8.576540936,9.063792722,9.186220893,10.52035362,-15.9758,1.905010791,-10.44617178,-0.4872517855,-1.943812685,-1.334132728,4.232371102,37.47550875,0.1597266469,0.2203900863,0.5182337,0.7780800782,0.5681004136,0.3686657344,0.0716977532,0.9317831318,0.9981099199,0.08084,0.069267,0.002759,-0.068304,0
806882,8.618107552,9.366311504,9.437665,10.43595425,-16.6846,1.852166282,-9.995786783,-0.7482039513,-1.817846701,-0.998289254,24.36762005,41.57289946,0.235766498,0.2118377142,0.390252069,0.8709801405,0.816578755,0.5444654158,-0.09535516398,0.9423956405,1.038321599,0.648761,0.468196,-0.007885,-0.041066,0
807162,8.320099057,8.7531716,8.889548391,10.49213928,-15.8098,2.101736755,-9.910184523,-0.4330725432,-2.172040224,-1.60259089,13.64633256,181.5864082,0.3638416462,0.304460649,0.4226503548,0.9257733899,0.7842745268,0.3579431232,0.3844899308,0.7646694938,0.7584477278,0.220656,0.216857,-0.015665,0.027682,0
807245,8.420958511,9.109838265,9.190717584,10.50685408,-15.8827,2.069250171,-10.24376554,-0.6888797539,-2.085895571,-1.316136498,36.47521274,88.60765056,0.1581488168,0.1974009644,0.4645846338,0.6959064388,0.6006479644,0.4966178551,0.3458618646,0.6528815134,0.8084138308,0.256194,0.185078,-0.02129,-0.121838,0
811418,8.405061957,9.078162174,9.161763486,10.47892972,-16.3608,1.560187164,-9.64862745,-0.6731002171,-2.073867761,-1.317166232,16.84264886,49.43505132,0.1381093253,0.1268298423,0.3194165608,0.6864812582,0.7171380818,0.6953930494,0.1060340961,0.9616152835,1.024734444,0.41899,0.384696,-0.003939,-0.002182,0
814135,8.365041038,8.932766259,9.03676382,10.38360093,-16.2076,2.803659055,-9.870879484,-0.5677252216,-2.018559892,-1.346837109,23.60604612,50.69170589,0.1199540891,0.07775770405,0.2112542617,0.9067112445,0.8273645236,0.4724974027,-0.2885717035,0.9335395253,1.204637229,0.314445,0.156332,-0.00737,0.01931,0
816523,8.267371757,8.726180571,8.855770315,10.28531304,-15.7798,1.641449544,-9.930006353,-0.4588088146,-2.017941283,-1.429542724,18.73344238,2534.825522,0.3884177318,0.261385771,0.3398028853,0.9226398349,0.8469877568,0.4613437342,-0.03339326207,0.8992571013,1.061548544,0.320812,0.2704,0.021207,0.008038,0
819753,8.254861047,8.751644275,8.87175034,10.41187763,-15.7061,1.700995369,-10.05508394,-0.4967832286,-2.157016579,-1.540127286,27.69496439,110.7047876,0.6320263576,0.3524280752,0.2873493136,0.9853046301,0.9560448463,0.3981887244,0.03416989366,0.7843319122,0.94701361,0.339442,0.301668,-0.013949,0.021302,0
820135,8.439467268,8.595095211,8.825245345,10.38756374,-15.8739,2.040261554,-10.1075341,-0.1556279428,-1.948096467,-1.56231839,63.28609331,116.8201445,0.1989510756,0.3053274791,0.6433872746,0.8317429762,0.8355339268,0.6839695218,0.2383095326,0.7370374082,0.9309498059,0.562582,0.471115,-0.028694,-0.051061,0
827307,8.238537915,8.479193186,8.676355809,10.35722375,-15.3009,2.207312354,-10.41315724,-0.2406552716,-2.118685838,-1.680867944,2.57080628,49.60213497,0.4150519145,0.2144124272,0.2606015537,0.9493002845,0.8708755582,0.4094778159,0.00140629654,1.012116871,1.013695871,0.117976,0.093537,-0.035652,0.016164,0
828104,8.487242853,8.860142258,9.013573282,10.37241637,-16.1334,2.351078354,-10.06737794,-0.3728994043,-1.885173521,-1.358843092,36.56794319,89.57506376,0.0934289045,0.1425346786,0.4485778951,0.0966122851,0.2202594168,0.690484994,0.2361262822,0.6913658159,1.123952611,0.558593,0.464377,-0.004597,-0.045663,0
828210,8.378795217,9.030149897,9.117638452,10.33538438,-16.1281,1.817753987,-9.968720168,-0.6513546803,-1.956589163,-1.217745928,8.35642516,53.7721961,0.4384661137,0.2417174197,0.2819038391,0.4602101539,0.5227929073,0.6641865495,-0.3002025881,1.011442258,1.331777875,0.382447,0.357176,0.000993,-0.02218,0
828421,8.502655971,8.459388204,8.782590694,10.18024321,-15.6688,2.297381524,-10.46988817,0.04326776687,-1.677587237,-1.397652514,11.79292522,33.6474862,0.3650826908,0.209918928,0.2831395893,0.9623928052,0.6697995149,0.1783130365,-0.1942416383,1.086226073,1.071300105,0.204307,0.206801,0.01991,-0.168099,0
831269,8.365280531,8.854340552,8.976325224,10.34680152,-16.0461,1.679606378,-9.916994799,-0.4890600213,-1.98152099,-1.370476296,18.57278092,126.8101048,0.2514085612,0.2523108659,0.4499370346,0.9891406837,0.9465827627,0.3075768556,-0.001925117563,0.9248241474,1.058166571,0.232544,0.227055,-0.020782,0.011543,0
831289,8.657278639,8.271386119,8.806883051,10.3776769,-15.7353,2.068318938,-10.95269919,0.3858925204,-1.720398264,-1.570793852,52.52141989,90.57971425,0.2886382723,0.2437374532,0.3945389696,0.4094950911,0.4536332925,0.6112555028,0.2252108575,0.7990856291,0.972122882,0.203945,0.203705,0.003684,0.026053,0
832478,8.275167334,8.693407144,8.833831408,10.10080656,-15.6669,2.13998176,-10.10836437,-0.4182398106,-1.825639226,-1.266975151,0.9167898131,17.21979348,0.6269137222,0.3720289273,0.3091904039,0.9316169971,0.8848196921,0.5145009001,0.1393457248,1.017757951,0.8891224441,0.074198,0.061873,-0.01597,-0.194521,0
833269,8.414569806,8.486398274,8.75299732,10.35488378,-15.3905,1.950866166,-10.81409135,-0.07182846855,-1.940313974,-1.601886459,10.18965456,46.76574345,0.1395708391,0.1930948201,0.4886322277,0.6926161348,0.5578207346,0.4477452196,0.1708035234,0.872897376,1.072503075,0.274111,0.250765,-3.1e-05,0.004689,0
835529,8.328865897,9.093411735,9.162328446,10.28929878,-15.9034,2.379424754,-10.27405374,-0.7645458385,-1.960432879,-1.12697033,16.42664997,46.59083652,0.5325915099,0.3389102229,0.3374659027,0.9399576886,0.8062321947,0.3444348489,-0.05901599864,0.9283969732,1.111438028,0.218877,0.209259,-0.020511,-0.13155,0
837220,8.536565616,8.099321536,8.671822136,10.31848339,-15.4813,2.277024887,-10.96717883,0.4372440798,-1.781917776,-1.646661256,8.247586069,13.54039631,0.2143673555,0.2216410761,0.4351298904,0.8735949861,0.827578655,0.5607932943,0.01133031648,0.9008899153,1.048449578,0.165779,0.101841,0.001342,-0.083686,0
837475,8.207231841,8.497624573,8.677290614,10.23697359,-15.1719,2.351535884,-10.47866867,-0.2903927317,-2.029741751,-1.559682979,11.49348068,51.84723385,0.2434541697,0.1875137745,0.3365230813,0.9394982993,0.8651102426,0.4376888726,0.06828456415,0.9561527527,0.993272845,0.042116,0.041389,0.002152,-0.227673,0
849721,8.475390503,8.523624548,8.801206805,10.21739533,-15.8063,2.215218278,-10.0976964,-0.04823404518,-1.742004824,-1.416188522,30.96533831,24.50843762,0.3139631431,0.2208332161,0.3346997623,0.946958135,0.8322424882,0.3552723626,0.05024094832,0.85600046,1.048257862,0.257531,0.160185,0.002852,0.001698,0
892468,8.635400915,8.853329992,9.058924001,9.798967314,-16.2631,2.519392906,-10.66133019,-0.217929077,-1.163566399,-0.7400433135,5.463359401,12.05759421,0.8006325196,0.6013070161,0.3755348262,0.9881057441,0.9581036915,0.3670064674,0.01667433719,0.868388021,1.014884566,0.205617,0.180859,-0.040976,-0.144271,0
599245,9.369632194,10.07606661,10.15401266,10.9895577,-18.4592,-0.190523727,-9.941596262,-0.7064344111,-1.619925504,-0.835545039,141.2004225,374.4968753,0.2379877398,0.3069677901,0.5771481963,0.9190422834,0.9070965439,0.6396061282,0.01926387617,0.8007032099,1.162910898,0.183465,0.144196,-0.000557,-0.01599,1
608529,9.359218148,10.21036717,10.26760734,11.220658,-18.7429,0.11080888,-9.903377838,-0.8511490212,-1.861439855,-0.9530506649,136.3731573,422.7872055,0.4954261147,0.4499736987,0.5084968605,0.9332973437,0.9044545283,0.5668366583,0.127715559,0.7552488414,0.996037573,0.686072,0.532592,0.002237,0.045287,1
631790,9.403856271,10.4751778,10.51054958,11.41813135,-19.0159,-0.8640848192,-9.768701385,-1.071321533,-2.014275082,-0.907581773,385.7068137,1045.968576,0.5222910497,0.4849698807,0.5303529982,0.9609533462,0.9662920512,0.7565872026,0.4779337255,0.6453091723,0.7842782513,0.848298,0.604238,0.007408,0.03746,1
656798,9.376602876,10.48018258,10.51311578,11.31306097,-18.8332,-0.4418327505,-9.639123185,-1.103579703,-1.936458098,-0.7999451931,350.1663248,862.4178599,0.2656704545,0.3276787373,0.5766166915,0.5807593907,0.6460620318,0.7191526658,0.00445977804,1.014667311,0.9357927652,0.748138,0.567584,-0.01668,0.02475,1
658721,9.519501718,10.39198457,10.44664637,11.31926518,-18.992,-0.3088992913,-9.844627723,-0.8724828487,-1.799763462,-0.8726188126,294.9004224,649.5361766,0.108998757,0.1653380639,0.4793138295,0.9529646391,0.7949084113,0.291068943,0.1166220792,0.7529429979,0.9560629104,0.8463,0.629317,-0.005475,0.031308,1
660010,9.571624476,10.14716055,10.24950652,11.30656474,-18.5172,-0.4069078771,-10.31958013,-0.5755360721,-1.734940267,-1.057058221,156.6920075,809.8916178,0.6106096012,0.5422179899,0.5153265098,0.8812757665,0.8938543871,0.7317390507,0.3276081164,0.5769680937,0.647567326,1.300429,0.772005,-0.001055,0.033602,1
666051,9.381048384,10.34762935,10.39216865,11.29017271,-18.4835,-0.1887808734,-10.02603003,-0.9665809649,-1.909124327,-0.8980040614,425.0219145,646.5875558,0.1987037961,0.2988036623,0.628764198,0.613048079,0.7012643388,0.7815082304,0.2656848937,0.6513794882,0.997414651,0.771379,0.574382,-0.018362,0.045995,1
667375,9.5382123,10.18523944,10.2735208,11.31409415,-18.9,-0.1474622762,-9.99468063,-0.6470271368,-1.775881855,-1.040573356,100.179254,369.0007427,0.9000883323,0.530002497,0.2082330252,0.915975519,0.863005385,0.5173872097,-0.1299821801,0.8167998316,1.118060226,1.23609,0.752131,-0.00296,0.057577,1
668367,9.591767931,10.25205965,10.33793125,11.29983667,-18.8656,-0.9723327215,-10.034847,-0.6602917167,-1.708068739,-0.9619054208,404.2865793,458.1497175,0.0937287876,0.1750480086,0.5528503951,0.1218101895,0.2612693695,0.7267648374,0.3441624121,0.6617056392,0.9175084011,1.454189,0.802422,-0.009094,0.038825,1
671001,9.500751679,10.2215439,10.29716341,11.23750447,-18.9747,-0.3100049198,-9.879971429,-0.7207922177,-1.736752788,-0.9403410605,35.94916789,194.1994509,0.7145377082,0.6016061187,0.4760360609,0.9942873069,0.9782731816,0.357670769,0.1769921462,1.367689521,1.098314503,0.280604,0.235963,0.000505,0.004167,1
671402,9.553917489,10.24482513,10.32536054,11.27434262,-19.0276,0.08934255697,-9.907375555,-0.6909076378,-1.720425127,-0.948982079,377.853339,516.007308,0.104308157,0.1858724404,0.5543320106,0.5562572617,0.694676245,0.8625545343,0.3144128063,0.6590215655,0.9617421254,0.562794,0.476947,-0.004794,0.025703,1
671746,9.534085627,10.20072539,10.28546492,11.28432596,-18.8575,-0.6675138914,-10.17602318,-0.6666397647,-1.750240334,-0.9988610365,154.8108082,517.8843057,0.1296529635,0.1583042018,0.4153924037,0.9432937352,0.8882623193,0.4741353055,-0.1044499679,0.996537207,1.142823685,0.178879,0.149074,0.005375,0.013916,1
672041,9.464373944,10.23090953,10.29953485,11.24940548,-18.9264,-1.083663722,-9.797214355,-0.7665355908,-1.785031537,-0.9498706345,279.2631676,272.8604056,0.1124898934,0.1594419415,0.4536533411,0.862462859,0.8166890213,0.5651477187,0.2718510906,0.6156679616,0.9763449048,0.91304,0.662072,-0.009756,0.0383,1
672955,9.446703935,10.25672663,10.31926107,11.22974305,-18.8272,-0.8834724598,-9.97475834,-0.8100226919,-1.78303912,-0.9104819858,341.1228628,352.7108909,0.02553700107,0.06600961395,0.4086515575,0.3128171863,0.4193834927,0.6847114806,0.2839704373,0.6567567747,0.8502909756,1.212816,0.722088,-0.010605,0.027592,1
673164,9.478154353,10.18927971,10.26645855,11.27578769,-18.7854,-1.024298259,-9.909824707,-0.7111253594,-1.797633337,-1.009329145,249.4475246,477.075495,0.2496301741,0.3279527806,0.6018790792,0.9075178247,0.8907663271,0.6257027012,0.2514811511,0.6991096467,0.966643134,0.701984,0.542157,0.000575,0.036839,1
673249,9.48386881,10.05225167,10.15610927,11.26769208,-18.6635,-0.8743678662,-10.06892052,-0.5683828621,-1.783823266,-1.111582804,140.8533677,167.1119097,0.3981806449,0.3525479815,0.4631600587,0.9461649843,0.9494583146,0.7215111574,0.3722477951,0.5050208551,0.652545326,1.782077,0.853312,-0.003761,0.034321,1
673572,9.571644326,10.18556952,10.28013228,11.25608238,-18.3349,-0.184073393,-10.54016719,-0.613925192,-1.684438059,-0.9759501022,293.5946555,331.2139529,0.3729891418,0.241574878,0.3227738868,0.9035975493,0.8321427733,0.4901225476,0.3391534217,0.5215201424,0.6546109484,0.903951,0.652472,-0.007364,0.030791,1
674132,9.593234131,10.17217072,10.27380496,11.2629546,-19.0307,-0.8047683933,-9.877299278,-0.5789365921,-1.669720464,-0.989149636,152.8627481,228.5470024,0.3929748686,0.3582368397,0.4768876192,0.9312388176,0.8774264275,0.4970178175,0.2722042225,0.6768871399,0.8792760485,1.589135,0.828426,-0.007789,0.050736,1
676695,9.538647983,10.12462601,10.22480041,11.24851089,-18.9375,-0.08215654689,-9.856942842,-0.5859780288,-1.709862904,-1.023710475,183.4173547,411.7607961,0.3009003289,0.3095087186,0.4961326497,0.6569231062,0.7391108541,0.7929693617,0.2964996144,0.6683581083,0.97599954,0.484937,0.421145,-0.00224,0.038642,1
677311,9.480931302,10.16797151,10.24916395,11.22872914,-19.0266,-0.1230961407,-9.820955236,-0.6870402046,-1.747797834,-0.9795651869,413.0793756,445.072381,0.4598578321,0.3870596462,0.4549497882,0.8602313405,0.8429434084,0.6315556206,0.3127316601,0.6272131466,0.8601304735,0.600094,0.492941,-0.009991,0.045018,1
677605,9.513001822,10.0345977,10.14883743,11.24952729,-18.4344,-0.3081035062,-10.06500548,-0.5215958739,-1.736525468,-1.100689858,77.15178049,365.8112237,0.7598869421,0.6215656624,0.4460236377,0.9767723767,0.9640067528,0.5591183888,0.3823281128,0.6634780397,0.8488161951,1.07375,0.716193,-0.005331,0.036876,1
678193,9.499276927,10.13679441,10.22684074,11.24362979,-18.8641,-1.287377846,-9.941814239,-0.6375174815,-1.744352868,-1.016789056,177.2318612,124.0720445,0.5161528211,0.3505248962,0.3623691956,0.26344101,0.4031075895,0.7365284643,0.03620317388,0.7909649063,1.01397378,1.728267,0.845596,-0.002923,0.022339,1
678504,9.415163121,10.26238366,10.32011086,11.20996451,-18.5988,0.04167578286,-9.919059971,-0.8472205437,-1.794801386,-0.8898536415,229.2690818,357.727616,0.219690815,0.2465528923,0.479463742,0.9102638027,0.8704109506,0.5551008219,0.08508436799,0.6377462155,1.051865121,0.406143,0.328111,0.02256,0.028163,1
679171,9.046355467,10.19433298,10.22417315,11.22643989,-18.3311,-0.4223419023,-9.449181528,-1.147977513,-2.180084418,-1.002266736,109.2928835,454.3119107,0.6628948866,0.5004332866,0.4121937792,0.9971758172,0.9935793289,0.4673649174,-0.4862460857,0.7454983332,0.7518299757,0.922022,0.614814,-0.024333,-0.029685,1
679408,9.412018831,10.26110397,10.31859953,11.20520394,-18.792,0.1179314554,-9.81991761,-0.8490851371,-1.79318511,-0.8866044159,302.2712488,575.9908088,0.3089991196,0.2608156798,0.4040100818,0.9677426578,0.7528428759,0.208824107,0.2056213173,0.8033678693,0.8148355016,1.196318,0.735895,-0.005339,0.032358,1
681560,9.543821216,10.11374922,10.21727864,11.20463444,-19.0606,-0.7003824152,-9.773268161,-0.5699280081,-1.660813223,-0.9873558009,171.9530246,347.2234396,0.2540479033,0.2016500522,0.3527851903,0.9099664438,0.7867942658,0.4009719422,-0.0049556866,0.7928179365,0.8691090054,1.66908,0.833042,-0.005922,0.021079,1
681877,9.437991401,10.08138311,10.17033549,11.24761752,-18.2556,-1.068815291,-10.30177199,-0.6433917124,-1.809626116,-1.07728203,138.6188334,365.6642841,0.4960461367,0.3576119934,0.3859756294,0.812206353,0.8356207476,0.7314783761,0.405800883,0.6157993619,0.8140296714,0.949138,0.686305,-0.002341,0.033957,1
683172,9.37898085,10.19611571,10.25770311,11.18894374,-18.8741,-0.0438233523,-9.721584583,-0.8171348585,-1.809962886,-0.9312406225,409.3248609,503.2773547,0.1080352462,0.19691517,0.5771090592,0.3260971415,0.4757016331,0.7774478452,0.1994761248,0.8081753296,0.8498615384,0.952806,0.596117,0.036003,0.023036,1
683329,9.362724453,10.15435999,10.21940589,11.22362247,-18.2507,-1.039359742,-10.09064834,-0.7916355345,-1.86089802,-1.004216578,111.2180677,503.9676836,0.3220393812,0.3224718761,0.4942909967,0.9371206283,0.9200526979,0.6082898509,0.09506341757,0.8582846162,1.015140027,0.429863,0.370841,0.006698,0.022306,1
684063,9.476697446,10.11820975,10.20751082,11.21388091,-18.6551,-0.4503055556,-10.02185259,-0.6415123053,-1.737183467,-1.006370095,144.4326796,451.7262793,0.152088838,0.2137749728,0.5167028344,0.8704949682,0.7440193849,0.4295020556,0.1800036366,0.8311765263,0.9279002186,0.348706,0.298806,0.008267,0.034285,1
